hhid14_9,edu_level,pidlink
49120005,4,49125102
49130000,1,49130004
49130000,2,49130004
49130000,3,49130004
49130000,1,49130008
49130000,2,49130008
49130000,3,49130008
49140005,3,49140005
49140005,,49140005
49140005,,49140005
49140000,2,49140006
49140000,3,49140006
49140000,,49140006
49140000,1,49140009
49140000,2,49140009
49140000,3,49140009
49140003,1,49145101
49140003,2,49145101
49140005,1,49145201
49153100,1,49153103
49153100,2,49153103
49153100,3,49153103
49160003,1,49160003
49160003,2,49160003
49160003,3,49160003
49160000,1,49160006
49160000,2,49160006
49160000,3,49160006
49160003,1,49165104
49160003,2,49165104
49160003,3,49165104
49170000,3,49170008
49170000,,49170008
49170000,,49170008
49184100,4,49184101
49184100,,49184101
49184100,,49184101
49184100,,49184101
49193100,4,49190009
49193100,,49190009
49193100,,49190009
49193100,,49190009
49194100,4,49190016
49194100,,49190016
49194100,,49190016
49194100,,49190016
49193100,1,49193103
49193100,2,49193103
49193100,3,49193103
49193100,1,49193104
49193100,2,49193104
49200000,1,49200003
49200000,2,49200003
49200000,3,49200003
49200000,4,49200003
49200000,1,49200004
49200000,2,49200004
49200000,3,49200004
49200000,4,49200004
49204100,4,49200005
49204100,,49200005
49204100,,49200005
49204100,,49200005
49200000,1,49200006
49200000,2,49200006
49200000,3,49200006
49200000,4,49200006
49200000,1,49200009
49200000,2,49200009
49200000,3,49200009
50010000,4,50010003
50010000,,50010003
50010000,,50010003
50010000,,50010003
50010000,1,50010004
50010000,2,50010004
50010000,3,50010004
50010000,4,50010004
50010000,1,50010005
50010000,2,50010005
50010000,3,50010005
50020000,1,50020009
50020000,2,50020009
50020000,3,50020009
50020000,1,50020010
50023100,1,50020013
50023100,2,50020013
50023100,3,50020013
50023100,1,50023104
50023100,2,50023104
50023100,3,50023104
50030000,1,50030006
50030000,2,50030006
50030000,3,50030006
50060000,1,50060004
50060000,2,50060004
50060000,3,50060004
50060000,4,50060006
50060000,,50060006
50060000,,50060006
50060000,,50060006
50060000,3,50060007
50060000,4,50060007
50060000,,50060007
50060000,,50060007
50062100,4,50060008
50062100,,50060008
50062100,,50060008
50062100,,50060008
50060010,1,50060010
50060010,2,50060010
50060010,3,50060010
50060010,1,50060011
50060010,2,50060011
50060010,3,50060011
50060000,1,50060016
50060000,2,50060016
50060000,3,50060016
50062100,1,50062105
50062100,2,50062105
50062100,3,50062105
50070001,4,50070003
50070001,,50070003
50070001,,50070003
50070001,,50070003
50070004,4,50070004
50070004,,50070004
50070004,,50070004
50070004,,50070004
50070000,1,50070005
50070000,2,50070005
50070000,3,50070005
50070000,4,50070005
50070000,1,50070006
50070000,2,50070006
50070000,3,50070006
50070000,4,50070006
50080000,1,50080006
50080000,2,50080006
50080000,3,50080006
50084100,1,50080013
50084100,2,50080013
50084100,3,50080013
50080009,1,50085102
50080009,2,50085102
50080009,3,50085102
50100000,1,50100004
50100000,2,50100004
50100000,3,50100004
50100000,4,50100004
50100000,1,50100008
50100000,2,50100008
50100000,3,50100008
50100000,4,50100008
50100000,1,50100009
50100000,2,50100009
50100000,3,50100009
50110007,4,50110007
50110007,,50110007
50110007,,50110007
50110007,,50110007
50114100,1,50114101
50114100,2,50114101
50114100,3,50114101
50114100,4,50114101
50110007,1,50115101
50110007,2,50115101
50110007,3,50115101
50110007,4,50115101
50130008,1,50130008
50130008,2,50130008
50130008,3,50130008
50140000,1,50140004
50140000,2,50140004
50140000,3,50140004
50140000,4,50140004
50144200,1,50140013
50144200,2,50140013
50144200,3,50140013
50144200,1,50144208
50144200,2,50144208
50144200,3,50144208
50164100,1,50160004
50164100,2,50160004
50164100,3,50160004
50164100,4,50160004
50160006,1,50160006
50160006,2,50160006
50160006,3,50160006
50160006,4,50160006
50160006,1,50165102
50160006,2,50165102
50160006,3,50165102
50160006,4,50165102
50170006,3,50170006
50170006,,50170006
50170006,,50170006
50170006,1,50175002
50170006,2,50175002
50170006,3,50175002
50424100,1,50424103
50424100,2,50424103
50424100,3,50424103
50424100,4,50424103
51010000,1,51010004
51010000,2,51010004
51010000,3,51010004
51010000,1,51010008
51010000,2,51010008
51010000,3,51010008
51040004,1,51040004
51040004,2,51040004
51040004,3,51040004
51040004,4,51040004
51070000,1,51070010
51070000,2,51070010
51070000,3,51070010
51104100,4,51100003
51104100,,51100003
51104100,,51100003
51104100,,51100003
51100000,1,51100004
51100000,2,51100004
51100000,3,51100004
51100000,4,51100004
51100000,1,51100005
51100000,2,51100005
51100000,3,51100005
51104100,1,51104102
51104100,2,51104102
51104100,3,51104102
51104100,4,51104102
51160000,3,51160005
51160000,,51160005
51160000,,51160005
51160000,1,51160007
51160000,2,51160007
51160000,3,51160007
51160000,1,51160008
51160000,2,51160008
51160000,3,51160008
51160003,1,51165102
51160003,2,51165102
51160003,3,51165102
51170000,1,51170004
51170000,2,51170004
51170000,3,51170004
51170000,1,51170008
51170000,2,51170008
51170000,3,51170008
52010000,1,52010006
52010000,2,52010006
52010000,3,52010006
52054100,1,52054102
52054100,2,52054102
52054200,1,52054201
52054200,2,52054201
52060000,1,52060003
52060000,2,52060003
52060000,3,52060003
52070000,1,52070024
52070000,2,52070024
52070000,3,52070024
52073100,1,52073102
52073100,2,52073102
52073100,3,52073102
52073100,1,52073103
52073100,2,52073103
52073100,3,52073103
52083100,1,52083103
52083100,2,52083103
52083100,3,52083103
52101100,3,52100012
52101100,,52100012
52101100,,52100012
52101100,3,52100013
52101100,,52100013
52101100,,52100013
52100000,1,52100016
52100000,2,52100016
52100000,3,52100016
52100000,4,52100016
52101100,1,52101105
52101100,2,52101105
52101100,3,52101105
52104100,1,52104102
52104100,2,52104102
52104100,3,52104102
52104100,4,52104102
52130004,3,52130004
52130004,,52130004
52130004,,52130004
52130000,1,52130005
52130000,2,52130005
52130000,3,52130005
52130004,1,52135103
52170000,1,52170004
52170000,2,52170004
52170000,3,52170004
52170000,1,52170005
52170000,2,52170005
52170000,3,52170005
52180000,3,52180004
52180000,,52180004
52180000,,52180004
52194100,4,52190004
52194100,,52190004
52194100,,52190004
52194100,,52190004
52194100,4,52194104
52194100,,52194104
52194100,,52194104
52194100,,52194104
53050004,1,53050004
53050004,2,53050004
53050004,3,53050004
53050000,1,53050014
53050004,1,53055102
53050004,2,53055102
53050004,3,53055102
53050006,1,53055201
53050006,2,53055201
53050006,3,53055201
53114100,2,53110006
53114100,3,53110006
53114100,,53110006
53114100,1,53110011
53120000,4,53120003
53120000,,53120003
53120000,,53120003
53120000,,53120003
53120000,1,53120005
53120000,2,53120005
53120000,3,53120005
53120000,4,53120005
53170003,1,53172108
53170003,2,53172108
53170003,3,53172108
53180000,4,53180005
53180000,,53180005
53180000,,53180005
53180000,,53180005
53183100,4,53183103
53183100,,53183103
53183100,,53183103
53183100,,53183103
53184100,1,53184102
53184100,2,53184102
53184100,3,53184102
53184100,4,53184102
53190000,1,53190006
53190000,1,53190007
53190000,2,53190007
53190000,3,53190007
53202100,1,53202102
54030003,4,54030003
54030003,,54030003
54030003,,54030003
54030003,,54030003
54030004,4,54030004
54030004,,54030004
54030004,,54030004
54030004,,54030004
54034100,4,54030005
54034100,,54030005
54034100,,54030005
54034100,,54030005
54030003,1,54035102
54030003,2,54035102
54030003,3,54035102
54030003,4,54035102
54030004,1,54035201
54030004,2,54035201
54030004,3,54035201
54030004,4,54035201
54040000,1,54040006
54040000,2,54040006
54040000,3,54040006
54040000,1,54040007
54040000,2,54040007
54040000,3,54040007
54050000,1,54050004
54050000,2,54050004
54050000,3,54050004
54100000,2,54100004
54100000,3,54100004
54100000,4,54100004
54100000,,54100004
54100000,1,54100005
54100000,2,54100005
54100000,3,54100005
54100000,1,54100007
54100000,2,54100007
54100000,3,54100007
54120000,1,54120006
54120000,2,54120006
54120000,3,54120006
54120000,1,54120011
54120000,2,54120011
54120000,3,54120011
54120005,1,54125102
54130000,3,54130006
54130000,,54130006
54130000,,54130006
54130000,1,54130009
54130000,2,54130009
54130000,3,54130009
54130003,1,54135103
54130005,1,54135202
54130005,2,54135202
54140000,1,54140006
54140000,2,54140006
54140000,3,54140006
54140000,4,54140006
54150003,1,54150003
54150003,2,54150003
54150003,3,54150003
54150003,4,54150003
54150004,1,54150004
54150004,2,54150004
54150004,3,54150004
54150004,4,54150004
54150007,1,54150007
54150007,2,54150007
54150007,3,54150007
54150000,1,54150009
54150000,2,54150009
54150000,3,54150009
54150003,1,54155204
54150003,2,54155204
54150003,3,54155204
54150003,4,54155204
54161100,1,54161105
54161100,2,54161105
54170000,1,54170007
54170000,2,54170007
54170000,3,54170007
54180000,3,54180004
54180000,,54180004
54180000,,54180004
54180000,1,54180007
54180000,2,54180007
54180000,1,54180010
54180000,2,54180010
54180000,3,54180010
54194100,4,54190004
54194100,,54190004
54194100,,54190004
54194100,,54190004
54190000,4,54190005
54190000,,54190005
54190000,,54190005
54190000,,54190005
54190006,4,54190006
54190006,,54190006
54190006,,54190006
54190006,,54190006
54190000,3,54190007
54190000,4,54190007
54190000,,54190007
54190000,,54190007
54190000,1,54190008
54190000,2,54190008
54190000,3,54190008
54190000,4,54190008
54190006,1,54195105
54190006,2,54195105
54190006,3,54195105
54190006,4,54195105
55071100,1,55070005
55071100,2,55070005
55073100,1,55070007
55073100,2,55070007
55073100,3,55070007
55070012,1,55070014
55070012,2,55070014
55070012,3,55070014
55070012,1,55070015
55070012,2,55070015
55070012,3,55070015
55070012,4,55070015
55071100,1,55071103
55071100,2,55071103
55070001,1,55075101
55070001,2,55075101
55070001,1,55075102
55080002,1,55080003
55080002,2,55080003
55080002,3,55080003
55080002,1,55085102
55080002,2,55085102
55080002,3,55085102
55080002,4,55085102
55114100,1,55110003
55114100,2,55110003
55110004,1,55110004
55110004,2,55110004
55110004,3,55110004
55114200,1,55110006
55114200,2,55110006
55110000,4,55110007
55110000,,55110007
55110000,,55110007
55110000,,55110007
55110000,1,55114103
55110000,2,55114103
55110000,3,55114103
55114200,1,55114202
55114200,2,55114202
55120000,2,55120004
55120000,3,55120004
55120000,,55120004
55120000,1,55120005
55120000,2,55120005
55140005,1,55140005
55140005,2,55140005
55140005,3,55140005
55140005,4,55140005
55143100,1,55143103
55143100,2,55143103
55143100,3,55143103
55140005,1,55145102
55140005,2,55145102
55140005,3,55145102
55140005,4,55145102
55151200,4,55150003
55151200,,55150003
55151200,,55150003
55151200,,55150003
55154200,1,55150011
55154200,2,55150011
55154200,3,55150011
55154100,2,55151105
55154100,3,55151105
55154100,,55151105
55154100,1,55151107
55154100,2,55151107
55154100,3,55151107
55154100,1,55151108
55154100,2,55151108
55154100,3,55151108
55151203,1,55151203
55151203,2,55151203
55151203,3,55151203
55151203,4,55151203
55151200,1,55151204
55151200,2,55151204
55151200,3,55151204
55154100,1,55154107
55154100,2,55154107
55154100,3,55154107
55160004,1,55160004
55160004,2,55160004
55160004,3,55160004
55160004,4,55160004
55160000,4,55160006
55160000,,55160006
55160000,,55160006
55160000,,55160006
55160000,4,55160007
55160000,,55160007
55160000,,55160007
55160000,,55160007
55160000,4,55160008
55160000,,55160008
55160000,,55160008
55160000,,55160008
55160000,3,55160009
55160000,4,55160009
55160000,,55160009
55160000,,55160009
55160000,1,55160019
55160000,2,55160019
55160000,3,55160019
55170000,1,55170006
55170000,2,55170006
55170000,3,55170006
55170000,1,55170007
55170000,2,55170007
55170000,3,55170007
55204100,1,55200010
55204100,2,55200010
55204100,3,55200010
55200000,1,55200014
55200000,2,55200014
55200000,3,55200014
55200000,4,55200014
55201200,1,55201203
55201200,2,55201203
55201200,3,55201203
55201200,4,55201203
55201200,1,55201204
55201200,2,55201204
55201200,3,55201204
55201200,4,55201204
55204100,1,55204103
55204100,2,55204103
55204100,3,55204103
55204100,1,55204104
55204100,2,55204104
55204100,3,55204104
56010000,1,56010004
56010000,2,56010004
56010000,3,56010004
56030000,1,56030009
56030000,2,56030009
56030000,3,56030009
56040007,1,56045202
56040007,2,56045202
56040007,3,56045202
56054100,2,56050003
56054100,3,56050003
56054100,4,56050003
56054100,,56050003
56050004,1,56050004
56050004,2,56050004
56050004,3,56050004
56060000,1,56060005
56063100,1,56063103
56063100,2,56063103
56070000,1,56070008
56070000,2,56070008
56070000,1,56070011
56070000,2,56070011
56070000,3,56070011
56070000,4,56070011
56080006,1,56085202
56080006,2,56085202
56091100,1,56090011
56091100,1,56091107
56091100,2,56091107
56091100,3,56091107
56100000,4,56100007
56100000,,56100007
56100000,,56100007
56100000,,56100007
56100000,4,56100009
56100000,,56100009
56100000,,56100009
56100000,,56100009
56110000,1,56110006
56110000,1,56110012
56110000,2,56110012
56120003,1,56120003
56120003,2,56120003
56124200,4,56120008
56124200,,56120008
56124200,,56120008
56124200,,56120008
56120000,1,56120011
56120000,2,56120011
56120000,3,56120011
56124300,1,56124302
56124300,2,56124302
56124300,3,56124302
56130003,3,56130003
56130003,4,56130003
56130003,,56130003
56130003,,56130003
56130000,1,56130006
56130000,2,56130006
56130000,3,56130006
56130003,1,56135101
56130003,2,56135101
56130003,3,56135101
56130003,4,56135101
56140000,1,56140003
56140000,2,56140003
56140000,3,56140003
56140000,4,56140003
56140000,1,56140010
56140000,2,56140010
56140000,3,56140010
56140000,1,56140016
56140000,2,56140016
56144300,1,56144305
56144300,2,56144305
56140013,1,56145101
56140013,2,56145101
56140013,3,56145101
56150004,1,56150004
56150004,2,56150004
56150004,3,56150004
56150004,4,56150004
56150004,1,56155102
56150004,2,56155102
56150004,3,56155102
56150004,4,56155102
56160000,1,56160012
56160000,2,56160012
56160000,3,56160012
56160004,1,56165101
56160004,2,56165101
56173200,1,56170007
56173200,1,56173204
56173200,2,56173204
56183100,1,56180003
56183100,2,56180003
56183100,3,56180003
56183100,4,56180003
56180007,3,56180007
56180007,4,56180007
56180007,,56180007
56180007,,56180007
57010000,1,57010009
57010000,2,57010009
57010000,1,57010016
57010000,2,57010016
57013100,1,57013102
57013100,2,57013102
57013100,1,57013105
57013100,2,57013105
57013100,3,57013105
57010006,1,57015103
57010006,2,57015103
57021100,1,57020002
57021100,2,57020002
57020007,2,57020007
57020007,3,57020007
57020007,,57020007
57020000,1,57020009
57020000,1,57020010
57023100,1,57023112
57023100,2,57023112
57023100,1,57023115
57023100,2,57023115
57020007,1,57025103
57020007,2,57025103
57020007,3,57025103
57040000,1,57040004
57040000,2,57040004
57040000,3,57040004
57040005,1,57040005
57040005,2,57040005
57040005,3,57040005
57040000,1,57040006
57040000,2,57040006
57040000,3,57040006
57044100,4,57044102
57044100,,57044102
57044100,,57044102
57044100,,57044102
57050004,3,57050004
57050004,,57050004
57050004,,57050004
57050005,3,57050005
57050005,,57050005
57050005,,57050005
57050005,1,57055201
57050005,2,57055201
57050005,3,57055201
57060006,1,57060006
57060006,2,57060006
57060006,3,57060006
57060007,1,57060007
57060007,2,57060007
57060007,3,57060007
57060006,1,57065103
57060006,2,57065103
57070005,1,57070005
57070008,1,57070008
57070008,2,57070008
57070008,3,57070008
57070000,1,57070009
57070000,1,57070010
57070000,2,57070010
57070000,3,57070010
57090000,1,57090004
57090000,2,57090004
57090000,3,57090004
57100004,3,57100004
57100004,,57100004
57100004,,57100004
57100005,2,57100005
57100005,3,57100005
57100005,,57100005
57100005,1,57100006
57100005,2,57100006
57100005,3,57100006
57120004,1,57120004
57120004,2,57120004
57120004,3,57120004
57120005,3,57120005
57120005,,57120005
57120005,,57120005
57120006,1,57120006
57120006,2,57120006
57120006,3,57120006
57120005,1,57125202
57120005,2,57125202
57120005,3,57125202
57130000,1,57130006
57130000,2,57130006
57133100,1,57133103
57133100,2,57133103
57133100,3,57133103
57150004,1,57150004
57150004,2,57150004
57150000,1,57150005
57150000,2,57150005
57150000,3,57150005
57150000,1,57150006
57150000,2,57150006
57150009,1,57150009
57150009,2,57150009
57150009,3,57150009
57150004,1,57155102
57160004,1,57160004
57160006,1,57160006
57160006,2,57160006
57160006,3,57160006
57160011,1,57160011
57160011,2,57160011
57160011,3,57160011
57161200,1,57161206
57161200,2,57161206
57160004,1,57165101
57170007,1,57170007
57170007,2,57170007
57170007,3,57170007
57170009,1,57170009
57174100,1,57174104
57174100,2,57174104
57174100,3,57174104
57174200,1,57174202
57170004,1,57175202
57170004,2,57175202
57170004,3,57175202
57180005,1,57180005
57180005,2,57180005
57190006,1,57190006
57200000,1,57200006
57200000,2,57200006
57200000,3,57200006
57200000,4,57200006
57210003,1,57210003
57210003,2,57210003
57210003,3,57210003
57210003,1,57215202
57210003,2,57215202
57210004,1,57215302
57240000,4,57240010
57240000,,57240010
57240000,,57240010
57240000,,57240010
57250004,1,57250004
57250004,2,57250004
57250000,1,57250006
57250004,1,57255102
57250004,2,57255102
57250004,3,57255102
57260000,1,57260005
