pidlink,age,male,edu_level,rural,smoking,rural_no_migration,urban_no_migration,urban_to_rural_migration,rural_to_urban_migration,rural_to_rural_migration,urban_to_urban_migration,never_smoking,always_smoking,started_smoking
116130006,88,0,,0,0,,,,,,,0,0,0
116135101,33,1,1,0,1,,,,,,,,,
116140001,63,0,,0,0,0,1,0,0,0,0,1,0,0
116140003,80,1,,0,1,,,,,,,,,
116150001,86,1,,0,0,,,,,,,,,
116150002,76,0,,0,0,,,,,,,1,0,0
116150005,46,0,,0,0,0,1,0,0,0,0,1,0,0
116150006,23,1,,,,,,,,,,,,
116150007,20,0,1,0,0,,,,,,,,,
116152105,15,0,3,0,0,,,,,,,,,
116170001,80,1,,0,0,,,,,,,1,0,0
116170005,46,1,1,0,1,,,,,,,,,
116170006,39,0,1,0,0,,,,,,,,,
116180002,79,0,,0,0,,,,,,,,,
116180003,39,1,1,0,1,,,,,,,,,
116190001,63,1,,0,1,,,,,,,0,0,1
116190002,60,0,,0,0,0,1,0,0,0,0,0,0,0
116190003,38,1,,0,1,0,1,0,0,0,0,0,1,0
116190004,33,1,,0,0,,,,,,,1,0,0
116190005,30,0,1,0,0,,,,,,,,,
116190006,25,1,4,0,0,,,,,,,1,0,0
116190007,23,1,4,0,0,0,1,0,0,0,0,1,0,0
116194102,29,0,1,0,0,,,,,,,,,
116200001,61,1,,0,1,0,1,0,0,0,0,0,0,1
116200003,39,1,,0,1,,,,,,,0,1,0
116200006,63,0,,0,1,0,1,0,0,0,0,0,1,0
116202103,16,1,2,0,1,,,,,,,,,
116204104,36,0,2,0,0,,,,,,,,,
116210003,54,0,,0,1,,,,,,,,,
116230002,41,1,,0,1,0,0,0,0,0,1,0,0,1
116230003,39,0,,0,0,0,1,0,0,0,0,0,0,0
116230004,16,0,3,0,0,,,,,,,,,
116240002,66,0,,0,0,0,1,0,0,0,0,1,0,0
116240003,41,0,,0,0,0,1,0,0,0,0,1,0,0
116241101,47,1,,0,1,0,1,0,0,0,0,0,0,1
116250001,49,1,,0,1,0,1,0,0,0,0,0,1,0
116250002,42,0,1,0,0,,,,,,,,,
116250003,30,0,,0,0,,,,,,,1,0,0
116250004,24,0,,1,0,,,,,,,0,0,0
116250005,20,0,2,0,0,,,,,,,,,
116254101,33,1,,0,1,,,,,,,0,0,1
116270001,66,1,,0,0,0,1,0,0,0,0,0,0,0
116280001,50,1,,0,0,0,1,0,0,0,0,1,0,0
116280002,47,0,,0,0,0,1,0,0,0,0,0,0,0
116280003,26,1,,0,0,0,0,0,1,0,0,1,0,0
116280004,19,1,2,0,0,,,,,,,,,
116290001,73,0,,0,0,,,,,,,1,0,0
116300001,82,1,,0,1,,,,,,,,,
116300002,66,0,,0,0,,,,,,,,,
116300003,42,0,,0,0,0,1,0,0,0,0,0,0,0
116300004,33,1,,0,1,0,1,0,0,0,0,0,1,0
117010003,56,1,,0,1,0,0,0,0,0,1,0,0,1
117010004,50,0,,0,0,0,0,0,0,0,1,0,0,0
117010005,18,0,3,0,0,,,,,,,,,
117020001,58,1,,0,1,0,1,0,0,0,0,0,0,1
117020002,59,0,,0,0,0,1,0,0,0,0,0,0,0
117020005,35,1,,0,1,,,,,,,0,0,1
117020006,31,0,,0,0,,,,,,,1,0,0
117024202,28,0,,0,0,,,,,,,0,0,0
117024301,33,1,,0,1,,,,,,,0,0,1
117030002,62,0,,0,0,0,1,0,0,0,0,0,0,0
117030003,35,0,,0,0,,,,,,,1,0,0
117030004,46,1,,0,1,0,1,0,0,0,0,0,0,1
117030005,42,0,,0,0,,,,,,,0,0,0
117034101,35,1,,0,1,,,,,,,0,0,1
117040004,42,0,,0,0,0,1,0,0,0,0,1,0,0
117040007,66,0,,0,0,0,1,0,0,0,0,1,0,0
117040008,29,1,1,0,1,,,,,,,,,
117050001,45,1,,0,1,0,1,0,0,0,0,0,0,1
117050002,40,0,,0,0,0,1,0,0,0,0,0,0,0
117050003,22,1,3,0,0,0,1,0,0,0,0,1,0,0
117050006,15,0,2,0,0,,,,,,,,,
117100001,62,1,,0,1,0,1,0,0,0,0,0,1,0
117100002,60,0,,0,0,0,1,0,0,0,0,0,0,0
117100003,33,0,,0,0,,,,,,,0,0,0
117104101,39,1,4,0,1,,,,,,,0,0,1
117110002,54,0,,0,1,0,1,0,0,0,0,0,1,0
117110003,34,0,,0,0,0,1,0,0,0,0,0,0,0
117110004,58,1,,0,1,0,1,0,0,0,0,0,0,1
117110007,15,0,1,0,0,,,,,,,,,
117113101,45,1,,0,1,0,1,0,0,0,0,0,0,1
117120002,48,0,,0,0,0,1,0,0,0,0,0,0,0
117120003,30,1,,0,0,,,,,,,1,0,0
117120004,26,0,3,0,0,0,1,0,0,0,0,1,0,0
117120005,23,1,3,0,1,0,1,0,0,0,0,0,0,1
117120006,68,0,,0,0,,,,,,,1,0,0
117120007,42,1,,0,1,,,,,,,0,1,0
117120008,63,1,,0,1,0,1,0,0,0,0,0,0,1
117120010,29,1,3,0,1,,,,,,,,,
117124102,36,0,,0,0,,,,,,,0,0,0
117125102,20,0,2,0,0,,,,,,,,,
117130001,66,1,,,,,,,,,,,,
117130003,35,1,,,,,,,,,,,,
117130004,30,0,,0,0,,,,,,,0,0,0
117130005,61,0,,,,,,,,,,,,
117130006,27,1,,0,1,,,,,,,0,0,1
117130007,20,0,,,,,,,,,,,,
117135102,33,0,,,,,,,,,,,,
117135201,33,1,,,,,,,,,,,,
117135302,23,0,,,,,,,,,,,,
117140001,52,1,,0,1,,,,,,,0,1,0
117140002,48,0,,0,1,0,0,0,0,0,1,0,1,0
117140003,23,1,4,0,0,0,1,0,0,0,0,0,0,0
117140005,20,1,4,0,1,,,,,,,,,
117150001,66,1,,0,0,0,1,0,0,0,0,1,0,0
117150002,59,0,,0,0,0,1,0,0,0,0,1,0,0
117150003,36,1,,0,1,,,,,,,0,0,1
117154102,37,0,,0,0,,,,,,,0,0,0
117160001,51,1,,0,0,0,0,0,0,0,1,1,0,0
117160002,49,0,,0,0,0,1,0,0,0,0,0,0,0
117160003,27,0,4,0,0,0,1,0,0,0,0,1,0,0
117160004,23,0,4,0,0,0,1,0,0,0,0,1,0,0
117170001,68,1,,0,0,0,1,0,0,0,0,1,0,0
117170002,63,0,,0,0,0,1,0,0,0,0,1,0,0
117170003,38,1,,0,1,,,,,,,0,0,1
117170007,28,0,4,0,1,,,,,,,,,
117180002,69,0,,,,,,,,,,,,
117180003,67,0,,0,1,0,1,0,0,0,0,0,1,0
117180004,61,0,,0,1,,,,,,,0,0,1
117180005,44,0,,,,,,,,,,,,
117180008,30,0,,0,0,0,1,0,0,0,0,0,0,0
117180009,42,0,3,0,1,,,,,,,,,
117180012,28,0,,0,1,0,0,0,0,0,1,0,1,0
117180014,21,0,3,1,0,,,,,,,,,
117181102,53,1,,,,,,,,,,,,
117181104,20,1,,,,,,,,,,,,
117181105,15,1,,,,,,,,,,,,
117182109,18,0,3,0,0,,,,,,,,,
117185203,21,1,3,,,,,,,,,,,
118010001,48,1,,1,0,1,0,0,0,0,0,1,0,0
118010002,68,0,,1,0,,,,,,,0,0,0
118030002,51,0,,1,0,1,0,0,0,0,0,1,0,0
118030003,31,0,,0,0,0,1,0,0,0,0,1,0,0
118030004,25,0,,1,0,,,,,,,1,0,0
118030006,17,1,3,1,0,,,,,,,,,
118033102,36,1,,0,0,0,1,0,0,0,0,1,0,0
118035101,26,1,1,1,0,,,,,,,,,
118040001,69,1,,1,0,,,,,,,0,0,0
118040002,62,0,,0,0,0,1,0,0,0,0,1,0,0
118040005,28,1,,0,1,,,,,,,0,1,0
118040006,22,0,3,0,0,,,,,,,,,
118060002,51,0,,1,0,1,0,0,0,0,0,1,0,0
118060003,31,0,,1,0,,,,,,,1,0,0
118060004,52,1,,1,0,1,0,0,0,0,0,1,0,0
118064101,32,1,,1,1,,,,,,,0,0,1
118070001,59,1,,1,1,1,0,0,0,0,0,0,1,0
118070002,55,0,,1,0,1,0,0,0,0,0,1,0,0
118070003,32,0,,1,0,,,,,,,0,0,0
118070004,30,0,,1,0,,,,,,,1,0,0
118070005,24,1,,1,1,,,,,,,0,0,1
118074201,32,1,,1,1,,,,,,,0,0,1
118075102,18,0,2,1,0,,,,,,,,,
118090001,60,1,,1,1,1,0,0,0,0,0,0,1,0
118090002,50,0,,1,0,1,0,0,0,0,0,0,0,0
118090003,29,1,,1,1,,,,,,,0,0,1
118090004,25,1,,1,1,,,,,,,0,1,0
118095102,24,0,1,1,0,,,,,,,,,
118095202,25,0,3,1,0,,,,,,,,,
118100003,43,1,4,0,1,,,,,,,,,
118104102,44,0,,0,0,,,,,,,1,0,0
118110002,71,0,,1,0,1,0,0,0,0,0,1,0,0
118110003,45,0,,1,0,1,0,0,0,0,0,0,0,0
118110004,32,0,,1,1,,,,,,,0,0,1
118113203,34,1,,1,1,,,,,,,0,0,1
118120001,58,1,,1,0,1,0,0,0,0,0,0,0,0
118120002,54,0,,1,0,1,0,0,0,0,0,1,0,0
118120003,30,0,2,1,0,,,,,,,1,0,0
118120004,27,0,,1,0,,,,,,,1,0,0
118124201,32,1,,1,1,,,,,,,0,0,1
118130001,63,1,,1,1,1,0,0,0,0,0,0,1,0
118130002,59,0,,1,1,1,0,0,0,0,0,0,1,0
118130003,34,0,,0,0,,,,,,,0,0,0
118130004,28,1,,1,1,,,,,,,0,1,0
118130005,38,1,,1,1,1,0,0,0,0,0,0,0,1
118134101,39,1,,0,0,,,,,,,1,0,0
118135102,24,0,1,1,0,,,,,,,,,
118140001,71,1,,1,0,,,,,,,1,0,0
118140002,61,0,,1,0,1,0,0,0,0,0,1,0,0
118140003,31,1,,,,,,,,,,,,
118144102,29,0,,,,,,,,,,,,
118150001,54,1,,1,1,1,0,0,0,0,0,0,0,1
118150002,49,0,,1,0,1,0,0,0,0,0,0,0,0
118150003,30,1,,1,1,,,,,,,0,0,1
118150004,20,1,3,0,0,,,,,,,,,
118150005,30,0,4,1,0,,,,,,,0,0,0
118160001,65,1,,1,1,0,0,0,0,1,0,0,0,1
118160002,61,0,,1,0,0,0,0,0,1,0,0,0,0
118160003,33,0,,0,0,0,0,0,0,0,1,1,0,0
118160004,37,1,1,1,1,,,,,,,,,
118162105,35,1,2,0,1,,,,,,,,,
118170002,46,0,,1,0,,,,,,,1,0,0
118170003,17,1,3,1,1,,,,,,,,,
118170004,44,1,,0,0,0,1,0,0,0,0,1,0,0
118170005,26,0,3,0,0,0,1,0,0,0,0,1,0,0
118200002,84,0,,1,0,0,0,0,0,1,0,1,0,0
118200004,24,0,,1,0,,,,,,,1,0,0
118200006,35,1,,,,,,,,,,,,
118200007,34,0,,,,,,,,,,,,
118204101,31,1,,1,1,,,,,,,0,0,1
118220001,71,1,,1,1,1,0,0,0,0,0,0,1,0
118220002,70,0,,1,0,,,,,,,0,0,0
118220003,22,1,,1,0,1,0,0,0,0,0,1,0,0
118240002,78,0,,1,1,,,,,,,,,
118240003,42,1,,1,1,,,,,,,0,0,1
118240004,36,0,1,1,0,,,,,,,,,
118240006,38,1,,1,1,1,0,0,0,0,0,0,0,1
118240007,27,0,,1,0,1,0,0,0,0,0,0,0,0
118243101,40,1,1,1,1,,,,,,,,,
118244102,38,0,,1,1,,,,,,,0,1,0
118250003,57,0,,1,0,1,0,0,0,0,0,1,0,0
118250004,70,1,,1,1,0,0,0,0,1,0,0,1,0
118260003,42,0,,1,0,1,0,0,0,0,0,0,0,0
118260004,22,1,2,1,0,0,0,0,0,1,0,0,0,0
118260005,18,1,1,1,1,,,,,,,,,
118260006,54,0,,1,0,1,0,0,0,0,0,0,0,0
118260008,60,1,,1,1,1,0,0,0,0,0,0,0,1
118262101,50,1,,1,1,1,0,0,0,0,0,0,0,1
118270002,63,0,,1,0,1,0,0,0,0,0,0,0,0
118274102,35,1,,1,1,,,,,,,0,0,1
118280001,69,1,,1,1,1,0,0,0,0,0,0,1,0
118280002,62,0,,1,1,1,0,0,0,0,0,0,0,1
118280003,30,0,,1,0,,,,,,,0,0,0
118280004,30,1,,1,1,,,,,,,0,1,0
118284101,38,1,,1,1,,,,,,,0,0,1
118284202,23,0,,1,0,,,,,,,0,0,0
118290001,89,1,,1,1,1,0,0,0,0,0,0,0,1
118290002,59,0,,1,1,1,0,0,0,0,0,0,1,0
118290003,34,1,,0,1,,,,,,,0,0,1
118290004,40,1,,1,1,1,0,0,0,0,0,0,1,0
118292102,33,0,,1,0,1,0,0,0,0,0,0,0,0
119010001,66,1,,0,0,,,,,,,1,0,0
119010002,61,0,,0,0,0,1,0,0,0,0,0,0,0
119010003,30,1,,0,1,,,,,,,0,0,1
119020001,44,1,3,0,0,0,1,0,0,0,0,1,0,0
119020002,39,0,,0,0,,,,,,,1,0,0
119020003,21,1,3,0,1,,,,,,,,,
119020004,62,1,,0,0,0,1,0,0,0,0,1,0,0
119020005,57,0,,0,0,0,1,0,0,0,0,0,0,0
119020007,31,1,4,0,0,,,,,,,,,
119020008,18,0,2,0,0,,,,,,,,,
119020009,17,0,3,0,0,,,,,,,,,
119023105,15,1,2,0,0,,,,,,,,,
119030001,72,1,,0,1,0,1,0,0,0,0,0,0,1
119030003,38,1,,0,0,0,1,0,0,0,0,1,0,0
119033102,32,0,,0,0,0,1,0,0,0,0,1,0,0
119040001,60,1,,0,0,0,1,0,0,0,0,1,0,0
119060001,69,0,,0,0,0,1,0,0,0,0,1,0,0
119070001,66,1,,0,1,,,,,,,,,
119070002,56,0,,0,0,0,0,0,0,0,1,0,0,0
119070003,39,1,,0,1,0,0,0,0,0,1,0,0,1
119070005,34,0,1,0,0,,,,,,,,,
119070007,15,1,2,0,0,,,,,,,,,
119075202,38,1,,0,0,,,,,,,,,
119080002,77,0,,0,0,,,,,,,0,0,0
119080004,38,0,1,0,0,,,,,,,,,
119080007,17,1,3,0,1,,,,,,,,,
119080008,40,1,,0,1,0,0,0,0,0,1,0,0,1
119090001,66,1,,0,1,,,,,,,,,
119090002,61,0,,0,0,0,1,0,0,0,0,0,0,0
119090005,30,1,,0,1,,,,,,,0,0,1
119090006,23,1,1,0,1,,,,,,,,,
119090010,26,0,2,0,0,,,,,,,,,
119094102,26,0,,0,0,,,,,,,0,0,0
119110002,42,0,,0,0,0,1,0,0,0,0,1,0,0
119110003,21,1,1,0,0,,,,,,,,,
119110006,22,0,1,0,0,,,,,,,,,
119120001,45,1,,1,0,1,0,0,0,0,0,1,0,0
119120002,37,0,1,1,0,,,,,,,,,
119130001,47,1,,0,1,0,1,0,0,0,0,0,1,0
119130002,38,0,,0,0,0,1,0,0,0,0,0,0,0
119140002,77,0,,0,0,,,,,,,1,0,0
119140003,37,1,,0,1,,,,,,,0,0,1
119144102,32,0,,0,0,,,,,,,0,0,0
119150001,49,1,,0,1,,,,,,,0,0,1
119150002,46,0,,0,0,0,1,0,0,0,0,0,0,0
119150003,29,1,,0,1,,,,,,,0,0,1
119150004,25,1,,0,1,,,,,,,0,1,0
119150005,22,0,1,0,0,,,,,,,,,
119150009,15,0,1,0,0,,,,,,,,,
119155102,37,0,,0,0,,,,,,,,,
119160003,29,0,,0,1,,,,,,,0,1,0
119160004,39,0,,0,0,0,1,0,0,0,0,1,0,0
119160006,17,1,2,0,1,,,,,,,,,
119170002,67,0,,0,0,0,1,0,0,0,0,0,0,0
119170003,26,1,1,0,0,,,,,,,,,
119170004,27,0,2,0,0,,,,,,,,,
119180003,42,0,,0,0,0,1,0,0,0,0,1,0,0
119180004,18,1,2,0,1,,,,,,,,,
119180005,47,1,1,0,1,,,,,,,,,
119190002,75,0,,0,0,,,,,,,1,0,0
119190003,34,1,,0,1,,,,,,,0,1,0
119190005,34,0,,0,0,,,,,,,0,0,0
119190006,24,1,3,1,1,,,,,,,0,0,1
119190007,18,0,3,1,0,,,,,,,,,
119195102,25,0,,1,0,,,,,,,,,
119200004,64,1,,0,1,0,1,0,0,0,0,0,0,1
119200005,62,0,,0,0,0,1,0,0,0,0,0,0,0
119200007,29,0,,0,0,,,,,,,1,0,0
119205101,30,1,,0,1,,,,,,,,,
119210001,62,1,,0,1,,,,,,,0,0,1
119210006,49,0,,0,0,0,1,0,0,0,0,0,0,0
119220001,75,0,,0,0,0,1,0,0,0,0,1,0,0
119220002,32,0,,1,0,0,0,1,0,0,0,1,0,0
119220003,75,1,,0,0,,,,,,,,,
119223101,37,1,1,1,1,,,,,,,,,
119240001,52,1,,0,1,0,1,0,0,0,0,0,1,0
119240002,47,0,1,0,0,,,,,,,,,
119240003,32,1,1,0,1,,,,,,,,,
119240004,18,1,1,0,0,,,,,,,,,
119240005,20,0,1,0,0,,,,,,,,,
119250002,50,1,,,,,,,,,,,,
119260002,69,0,,0,0,0,1,0,0,0,0,1,0,0
119260003,28,0,,0,0,0,1,0,0,0,0,1,0,0
119260005,32,1,,0,1,0,1,0,0,0,0,0,1,0
119270001,48,1,,0,1,0,1,0,0,0,0,0,1,0
119270002,46,0,,0,0,0,1,0,0,0,0,0,0,0
119270003,25,0,1,0,0,,,,,,,,,
119280004,56,0,,0,0,,,,,,,,,
119280005,42,1,,0,0,0,1,0,0,0,0,1,0,0
119280006,34,1,,0,1,,,,,,,0,1,0
119280007,37,1,,0,1,,,,,,,0,1,0
119283102,32,0,,0,0,,,,,,,0,0,0
119290002,63,0,,0,0,0,1,0,0,0,0,1,0,0
119290004,21,1,2,0,1,,,,,,,,,
119300001,64,1,,0,1,0,1,0,0,0,0,0,0,1
119300002,62,0,,0,0,0,1,0,0,0,0,0,0,0
119300003,40,1,,0,1,0,0,0,0,0,1,0,0,1
119300004,30,1,,0,0,,,,,,,1,0,0
119303102,39,0,,0,0,0,0,0,0,0,1,1,0,0
119305102,22,0,,,,,,,,,,,,
120010001,45,1,,1,1,0,0,0,0,1,0,0,0,1
120010002,41,0,,1,0,1,0,0,0,0,0,0,0,0
120010005,17,0,2,1,0,,,,,,,,,
120030003,32,1,,1,1,,,,,,,0,0,1
120030004,30,0,,1,0,1,0,0,0,0,0,0,0,0
120030005,22,1,2,0,1,,,,,,,0,0,1
120030006,46,0,,1,0,,,,,,,1,0,0
120030008,20,0,2,1,0,,,,,,,,,
120030014,69,1,,,,,,,,,,,,
120035103,28,0,1,1,0,,,,,,,,,
120040001,62,1,,1,1,,,,,,,0,1,0
120040002,52,0,,1,1,1,0,0,0,0,0,0,1,0
120040003,34,0,,1,0,1,0,0,0,0,0,1,0,0
120040005,30,0,,1,0,,,,,,,0,0,0
120040006,28,0,,1,0,1,0,0,0,0,0,1,0,0
120040007,21,0,2,1,0,,,,,,,,,
120040009,43,1,,1,1,,,,,,,0,0,1
120040010,35,1,,1,1,,,,,,,0,1,0
120040017,29,1,,1,1,,,,,,,,,
120043103,15,0,2,1,0,,,,,,,,,
120045102,52,0,,1,0,,,,,,,,,
120050001,50,1,,1,0,1,0,0,0,0,0,0,0,0
120050002,44,0,,1,0,1,0,0,0,0,0,1,0,0
120050003,26,1,4,1,0,1,0,0,0,0,0,1,0,0
120060001,60,0,,1,0,1,0,0,0,0,0,1,0,0
120060002,31,0,,1,0,1,0,0,0,0,0,1,0,0
120060003,25,0,,,,,,,,,,,,
120070002,40,0,,1,0,1,0,0,0,0,0,0,0,0
120070005,21,0,2,1,0,,,,,,,,,
120070006,15,0,2,1,0,,,,,,,,,
120080004,36,0,,1,0,1,0,0,0,0,0,1,0,0
120080007,21,1,3,1,1,,,,,,,,,
120080008,15,1,2,1,0,,,,,,,,,
120090002,78,0,,1,0,1,0,0,0,0,0,1,0,0
120090003,41,1,,1,1,1,0,0,0,0,0,0,0,1
120090004,37,1,1,1,0,,,,,,,,,
120090006,17,1,2,0,1,,,,,,,,,
120090008,42,0,1,1,0,,,,,,,,,
120090009,49,1,,1,1,,,,,,,,,
120093101,37,0,,1,0,1,0,0,0,0,0,0,0,0
120093103,19,1,2,0,1,,,,,,,,,
120093104,16,0,2,1,0,,,,,,,,,
120093202,31,0,1,1,0,,,,,,,,,
120100001,49,1,,1,0,1,0,0,0,0,0,1,0,0
120100003,27,0,,1,0,,,,,,,1,0,0
120100004,26,0,,1,0,1,0,0,0,0,0,1,0,0
120100006,17,0,1,1,0,,,,,,,,,
120105101,34,1,,1,0,,,,,,,,,
120110001,56,1,,0,0,,,,,,,1,0,0
120110002,54,0,,0,0,,,,,,,1,0,0
120110003,31,0,2,0,0,,,,,,,,,
120110004,28,0,,1,0,1,0,0,0,0,0,1,0,0
120110011,21,1,,,,,,,,,,,,
120114201,41,1,1,,,,,,,,,,,
120120001,67,1,,1,0,1,0,0,0,0,0,1,0,0
120120002,52,0,,1,0,1,0,0,0,0,0,0,0,0
120120004,25,1,,1,0,0,0,0,0,1,0,1,0,0
120120006,18,1,1,1,1,,,,,,,,,
120120007,16,1,1,1,1,,,,,,,,,
120130001,72,1,,1,0,,,,,,,1,0,0
120130003,37,0,,1,0,1,0,0,0,0,0,0,0,0
120130004,22,0,2,1,0,1,0,0,0,0,0,1,0,0
120150001,45,1,,0,0,,,,,,,1,0,0
120150002,43,0,,0,0,,,,,,,0,0,0
120150004,60,0,,1,0,1,0,0,0,0,0,1,0,0
120150006,35,1,,0,1,,,,,,,0,1,0
120150007,30,0,,0,0,,,,,,,1,0,0
120150009,26,1,,0,1,,,,,,,0,0,1
120150010,22,0,,0,0,,,,,,,1,0,0
120150015,35,1,,0,0,,,,,,,0,0,0
120154202,30,0,,0,0,,,,,,,0,0,0
120154302,23,0,1,0,0,,,,,,,,,
120154402,25,1,1,0,1,,,,,,,,,
120160001,47,1,,0,0,,,,,,,1,0,0
120160002,39,0,,0,0,,,,,,,1,0,0
120160003,22,1,1,0,1,,,,,,,,,
120160007,32,1,,0,0,0,1,0,0,0,0,1,0,0
120160008,29,1,2,0,1,,,,,,,,,
120160010,23,1,,0,1,,,,,,,0,0,1
120160011,24,0,,1,0,1,0,0,0,0,0,0,0,0
120160012,19,1,2,0,1,,,,,,,,,
120160013,18,0,,0,0,,,,,,,,,
120160014,21,1,2,0,0,,,,,,,,,
120160015,16,1,1,1,0,,,,,,,,,
120160017,38,1,,1,1,1,0,0,0,0,0,0,0,1
120165202,28,0,1,0,0,,,,,,,,,
120170001,42,1,,1,1,1,0,0,0,0,0,0,1,0
120170002,42,0,,1,1,1,0,0,0,0,0,0,1,0
120170003,24,0,,1,0,,,,,,,1,0,0
120170004,21,1,1,1,1,,,,,,,,,
120170006,81,0,,1,0,,,,,,,0,0,0
120174101,29,1,,1,1,,,,,,,0,0,1
120180001,51,1,,1,1,1,0,0,0,0,0,0,1,0
120180002,46,0,,1,0,1,0,0,0,0,0,1,0,0
120210001,56,1,,1,1,,,,,,,,,
120210002,46,0,,1,0,1,0,0,0,0,0,1,0,0
120210005,24,0,1,1,0,,,,,,,,,
120220001,51,1,,1,1,1,0,0,0,0,0,0,0,1
120220002,46,0,,1,0,1,0,0,0,0,0,0,0,0
120220004,27,1,,1,1,,,,,,,0,0,1
120220005,26,0,,1,0,,,,,,,1,0,0
120220006,25,1,,1,1,,,,,,,,,
120220011,36,1,,1,1,,,,,,,0,0,1
120230001,71,1,,1,1,1,0,0,0,0,0,0,1,0
120230002,66,0,,,,,,,,,,,,
120230003,34,0,,1,0,,,,,,,0,0,0
120230008,15,0,1,1,0,,,,,,,,,
120240001,55,1,,1,0,1,0,0,0,0,0,0,0,0
120240002,48,0,,1,0,1,0,0,0,0,0,0,0,0
120240004,26,0,,1,0,1,0,0,0,0,0,1,0,0
120240006,19,1,1,1,1,,,,,,,,,
120240007,27,1,,,,,,,,,,,,
120260001,58,1,,1,1,0,0,0,0,1,0,0,0,1
120260002,50,0,,1,0,1,0,0,0,0,0,1,0,0
120260003,33,1,,1,1,1,0,0,0,0,0,0,0,1
120260004,33,1,,1,1,,,,,,,0,1,0
120260005,24,1,,1,1,,,,,,,0,1,0
120260006,21,1,3,0,1,,,,,,,,,
120265102,40,0,1,1,0,,,,,,,,,
120265202,22,0,2,1,0,,,,,,,,,
120265302,21,0,3,0,0,,,,,,,,,
120270002,54,0,,1,0,0,0,0,0,1,0,0,0,0
120270003,34,0,,1,0,1,0,0,0,0,0,1,0,0
120270005,30,0,,1,0,0,0,0,0,1,0,0,0,0
120270009,22,1,2,0,1,,,,,,,0,0,1
120271101,43,1,,1,1,1,0,0,0,0,0,0,0,1
120280003,40,0,,1,0,1,0,0,0,0,0,1,0,0
120280004,21,0,1,1,0,,,,,,,,,
120280007,28,1,1,1,1,,,,,,,,,
120290001,69,1,,1,1,,,,,,,0,0,1
120290004,29,1,,0,1,,,,,,,0,1,0
120290007,29,0,,1,0,1,0,0,0,0,0,1,0,0
120300001,49,1,,1,1,1,0,0,0,0,0,0,0,1
120300002,47,0,,1,0,1,0,0,0,0,0,0,0,0
120300003,26,0,,1,0,1,0,0,0,0,0,1,0,0
120300004,24,0,,1,0,1,0,0,0,0,0,1,0,0
121010002,87,0,,0,0,,,,,,,1,0,0
121010003,61,1,,0,0,,,,,,,1,0,0
121010004,46,0,,0,0,0,1,0,0,0,0,0,0,0
121010006,38,0,,0,0,0,0,0,0,0,1,1,0,0
121010007,36,0,,0,0,0,1,0,0,0,0,1,0,0
121010008,35,1,4,0,1,,,,,,,,,
121010009,31,0,,0,0,,,,,,,1,0,0
121011107,38,1,,0,1,0,0,0,0,0,1,0,0,1
121013102,48,1,4,0,1,0,1,0,0,0,0,0,0,1
121013103,16,1,3,0,0,,,,,,,,,
121014102,30,0,,0,0,0,0,0,0,0,1,0,0,0
121015102,31,0,3,0,0,,,,,,,,,
121015202,33,1,4,0,1,,,,,,,,,
121020001,52,1,,0,0,0,1,0,0,0,0,0,0,0
121020003,28,0,,0,0,0,1,0,0,0,0,1,0,0
121020004,24,1,,0,1,,,,,,,0,0,1
121020005,17,1,2,0,1,,,,,,,,,
121020006,34,1,,0,0,0,1,0,0,0,0,1,0,0
121020008,44,0,1,0,0,,,,,,,,,
121040002,53,0,,0,0,0,1,0,0,0,0,1,0,0
121040004,35,1,,0,1,0,0,0,0,0,1,0,0,1
121044102,33,0,,0,0,,,,,,,1,0,0
121050002,45,1,,0,1,0,1,0,0,0,0,0,0,1
121050003,40,0,,0,0,0,1,0,0,0,0,0,0,0
121050005,20,0,3,0,0,,,,,,,,,
121050006,15,1,2,0,0,,,,,,,,,
121080001,59,1,,0,0,0,0,0,0,0,1,0,0,0
121080002,59,0,,0,0,0,1,0,0,0,0,1,0,0
121080003,35,0,,0,0,,,,,,,1,0,0
121080005,29,0,,,,,,,,,,,,
121080006,25,0,,0,0,0,1,0,0,0,0,1,0,0
121080007,17,1,1,0,0,,,,,,,,,
121085101,34,1,,,,,,,,,,,,
121090002,83,0,,0,0,,,,,,,1,0,0
121090003,42,1,,0,1,0,1,0,0,0,0,0,0,1
121090004,41,1,,0,1,,,,,,,,,
121093102,47,0,4,0,0,0,1,0,0,0,0,1,0,0
121093103,17,1,3,0,0,,,,,,,,,
121093104,16,1,3,0,0,,,,,,,,,
121100001,71,1,,0,0,0,1,0,0,0,0,1,0,0
121100002,69,0,,0,0,0,0,0,0,0,1,0,0,0
121100003,43,1,,0,1,0,1,0,0,0,0,0,0,1
121100004,42,0,,1,0,,,,,,,1,0,0
121100008,33,0,,0,0,0,1,0,0,0,0,1,0,0
121100009,31,1,,0,0,0,0,0,0,0,1,1,0,0
121100010,29,1,,0,0,0,1,0,0,0,0,1,0,0
121103103,15,0,3,0,0,,,,,,,,,
121110001,50,1,,0,1,,,,,,,,,
121110002,43,0,,0,0,0,1,0,0,0,0,1,0,0
121110003,23,1,3,0,0,0,0,0,0,0,1,1,0,0
121110005,71,0,,0,0,,,,,,,1,0,0
121110007,39,1,,0,0,0,1,0,0,0,0,1,0,0
121110009,35,0,,0,0,0,1,0,0,0,0,1,0,0
121110010,34,1,,0,0,,,,,,,1,0,0
